challenger_model,strategy,gate_type,condition,condition_label_type,n_assets,n_obs_total,n_active_total,equal_weight_asset_coverage,equal_weight_asset_CP_mean_SMAPE,equal_weight_asset_overlay_mean_SMAPE,equal_weight_asset_mean_advantage_vs_CP,equal_weight_asset_median_advantage_vs_CP,equal_weight_asset_win_rate_vs_CP,equal_weight_asset_mean_abs_error_advantage_vs_CP,equal_weight_asset_mean_sq_error_advantage_vs_CP,equal_weight_asset_false_positive_loss_mean,equal_weight_asset_false_negative_cost_mean,assets_positive
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,2854,0.0960195531934162,91.1003900671519,91.07179369532822,0.0285963718236848,0.0,0.0439334790231635,-4.898251548085238e-08,1.86277586302365e-09,5.254877746141993,5.274513072304442,8
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,1393,0.0468378756840142,91.1003900671519,91.08345041047713,0.0169396566747825,0.0,0.0215694611119933,8.88877267453148e-08,1.5224744487452059e-09,5.234438955776965,5.297146915918813,7
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,6025,0.2027471083228903,91.1003900671519,91.08745605615437,0.0129340109975578,0.0,0.0903826366583452,-1.9929688260753855e-07,2.193487524414437e-09,7.010108301139103,7.0160242243105655,5
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,1436,0.0483328133045557,91.1003900671519,91.08812931065437,0.0122607564975351,0.0,0.0217697598205083,6.345631116142035e-08,1.612110630362259e-09,4.497806881487814,4.766948018223687,5
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,2950,0.0992268185374124,91.1003900671519,91.09157169356229,0.0088183735896346,0.0,0.0437788879474842,-2.511377240935447e-07,5.6390868529728e-10,6.982194458690967,6.983460604372839,4
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,1466,0.0493757362291812,91.1003900671519,91.096469817633,0.0039202495189067,0.0,0.0217110440154953,-1.598654569780439e-07,2.3141340532525507e-10,6.867369758217206,6.998154958973946,4
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,1430,0.0481185933227383,91.1003900671519,91.0997879688593,0.0006020982926103,0.0,0.0217002547489172,2.064526063889037e-07,2.4465479374217507e-09,12.976827149201664,12.52202431642922,5
SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,8908,0.2998018779722308,91.1003900671519,91.10239702837212,-0.0020069612202104,0.0,0.1346159639608036,-2.635054592593729e-07,4.201028294678482e-09,5.4191735366287785,5.3240300059292816,6
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,5878,0.1978115756417447,91.1003900671519,91.106820423676,-0.0064303565241222,0.0,0.0883811696286143,-5.303240466698949e-07,2.5454960229913572e-09,5.344722470038954,5.317606623816714,5
CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,8985,0.3024793159593915,91.1003900671519,91.10749897713488,-0.0071089099829588,0.0,0.1348070903874143,-4.703333812593208e-07,3.106230043556045e-09,7.005881536527609,7.080410247029763,4
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,1436,0.0483069815425481,91.1003900671519,91.10760794561224,-0.0072178784603278,0.0,0.0208037152847499,-5.959967476460533e-08,2.209726833949555e-09,9.105631633830374,8.961412649468226,4
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,2950,0.0992120512705918,91.1003900671519,91.110644759955,-0.0102546928030825,0.0,0.043956073555023,3.557900367841244e-07,4.2139442452532755e-09,13.414761475476572,12.471888499443626,5
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,2970,0.0998395817856902,91.1003900671519,91.11156057565016,-0.0111705084982476,0.0,0.0433079504048649,-9.51023389989691e-08,2.125569923303677e-09,4.979468529660183,4.760209858269841,5
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,1458,0.0489801793026685,91.1003900671519,91.12197635176008,-0.0215862846081628,0.0,0.0203136481026315,-7.85478689122439e-08,-3.4314690570111205e-10,6.026861062976423,5.810485143793793,4
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,5968,0.2008040918390395,91.1003900671519,91.12219768564096,-0.0218076184890586,0.0,0.0860056967949958,-5.133008140921714e-07,1.771048455044211e-09,4.94177568406176,4.7267996831452015,4
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,1435,0.0482634472788392,91.1003900671519,91.12473759253425,-0.0243475253823306,0.0,0.0199190810729075,1.9280454838910663e-08,3.529049914820541e-09,7.089931045520065,6.765338270892362,3
CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,2950,0.0992469610450181,91.1003900671519,91.12479939428336,-0.0244093271314604,0.0,0.0419870084603659,1.1803668135095926e-07,4.8060362316258215e-09,6.818878553328058,6.756155471224183,4
CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,5979,0.2010354032207399,91.1003900671519,91.14183551814574,-0.0414454509938232,0.0,0.0846446761319252,-1.1638476949334694e-07,9.168458944014453e-09,6.794119356244444,6.729105397850371,4
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,2934,0.0986779699377025,91.1003900671519,91.14611340670535,-0.0457233395534641,0.0,0.0417929423065774,-5.121295074666952e-07,-1.1325038209024078e-09,6.398193084307083,5.7968661251326665,4
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,2945,0.0989908434977517,91.1003900671519,91.1710128861978,-0.0706228190458974,0.0,0.042004992566886,-9.778663383726154e-07,1.8729057052132286e-09,9.877540815988574,8.981833202836938,2
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,5933,0.1997243557271632,91.1003900671519,91.17342321330548,-0.0730331461535633,0.0,0.0849724320122611,-8.13375584171456e-07,-5.97021734894029e-10,6.290850290817285,5.761683699345705,2
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,8970,0.3019310276732332,91.1003900671519,91.18282824624364,-0.0824381790917252,0.0,0.1278007977230761,-1.3383836993503102e-06,1.1474434556636039e-09,5.068397698661751,4.7422039253716735,2
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,5947,0.2000473557230036,91.1003900671519,91.19180983796367,-0.0914197708117577,0.0,0.0880264780239533,4.135504892268917e-07,6.451715064892455e-09,13.593012807621514,12.525370856344734,2
CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,8965,0.3015252765273825,91.1003900671519,91.20299762546313,-0.1026075583111987,0.0,0.1276010717594971,-5.793436740661895e-07,1.1425344599363276e-08,6.952316448369361,6.779754218708666,3
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,8968,0.3019031735791523,91.1003900671519,91.2104892269773,-0.1100991598253777,0.0,0.1277311481752097,-1.5310313857580429e-06,-2.763976660689354e-10,6.188406456807407,5.741081376669657,2
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,8934,0.3005372019995839,91.1003900671519,91.22763101890412,-0.1272409517522293,0.0,0.1308695741497023,3.261765737868169e-07,8.413619920307573e-09,13.097320346721023,12.535590591338432,4
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,5934,0.199536988707731,91.1003900671519,91.25364189557315,-0.1532518284212701,0.0,0.0836748482739851,-2.009327673401862e-06,4.5642028212973445e-09,9.623569846957896,9.038444145537408,1
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_without_recent_spike,ex_post_descriptive,10,29710,8905,0.2995048472872595,91.1003900671519,91.30122953732464,-0.2008394701727279,0.0,0.1250852314614534,-2.917096600079546e-06,4.956275563519231e-09,9.556363221657689,8.988118814501659,1
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,20621,0.2992317201861235,122.74661640611995,122.60697482044728,0.1396415856727137,0.0,0.1182884423220154,9.279059652720848e-06,1.1959699808283977e-08,10.373866238968784,9.590407226973536,8
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,13650,0.1980412996734876,122.74661640611995,122.66820121547488,0.0784151906450946,0.0,0.0784642209030002,5.922733569888565e-06,5.878412899891796e-09,10.371358318993716,9.596010978631814,8
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,6828,0.0989768456524141,122.74661640611995,122.69814363194602,0.0484727741739644,0.0,0.0397476557011108,3.087226359549687e-06,2.545708957973729e-09,10.521554289912554,9.553619456514951,8
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,3383,0.0489497586026678,122.74661640611995,122.72309494701253,0.0235214591074683,0.0,0.0196309494833698,1.556054451098954e-06,1.8374181267266422e-09,11.175954830483366,9.527983447344516,7
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,6770,0.0981227923164911,122.74661640611995,122.72355096580434,0.0230654403156457,0.0,0.0387345437096727,1.2270123348587194e-06,1.2516831889672482e-09,7.1408021915109625,6.31559488065752,5
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,13693,0.1985687836297581,122.74661640611995,122.7278619446583,0.0187544614616965,0.0,0.0776782359249651,2.2163037785809598e-06,1.732291043198121e-09,7.347306846179,6.344476201226072,4
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,3358,0.0486586256164755,122.74661640611995,122.73035053032368,0.0162658757963286,0.0,0.0196067185626442,8.837783579547477e-07,1.499290477678819e-09,7.258324246557014,6.34130334439884,7
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,20554,0.2978666941061797,122.74661640611995,122.7354139383806,0.0112024677394015,0.0,0.1169499215981549,3.210681884435349e-06,2.498504202515368e-09,7.566899520200636,6.350210557923857,5
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,3442,0.0499648659031494,122.74661640611995,122.7477793551329,-0.0011629490129115,0.0,0.0193644264294932,3.593616705639929e-07,8.286047963972816e-10,6.699824243639921,6.083320591548901,5
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,6710,0.0972849563579041,122.74661640611995,122.74847071248394,-0.0018543063639573,0.0,0.0380864134209447,9.278753234468168e-07,1.4104150302838542e-09,6.824117203289385,5.508690328917151,4
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,3394,0.0493023384763618,122.74661640611995,122.75081890771196,-0.0042025015919627,0.0,0.0185870961894271,6.064414935229853e-07,9.27747628368133e-10,7.860155940041386,7.289309237891752,5
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,20385,0.295331421536078,122.74661640611995,122.75115809374849,-0.0045416876284965,0.0,0.1114460901674741,4.012343249179009e-06,7.450900652442668e-09,7.962837763897019,7.35189585738294,5
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,6938,0.1004905225953946,122.74661640611995,122.75144879775004,-0.0048323916300466,0.0,0.0392486740081391,6.36113019357676e-07,1.6222173683995003e-09,7.047909951237728,6.077503229867849,6
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,13617,0.1973947143562252,122.74661640611995,122.75218823828186,-0.0055718321618907,0.0,0.0745354698611226,2.59190230979739e-06,4.2155662609342625e-09,7.950973088660373,7.344596325903064,5
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,3341,0.0485149813350162,122.74661640611995,122.75547347095292,-0.00885706483292,0.0,0.0195216788055832,9.276572551656488e-07,1.4530646226698283e-09,10.875891537335736,8.060167141372714,4
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,3338,0.0484200064252727,122.74661640611995,122.75683873730088,-0.0102223311808953,0.0,0.0188370113054343,4.2172778443551524e-07,6.342441184308285e-10,7.0809361816518335,5.536442818485584,4
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,3423,0.049610449880618,122.74661640611995,122.75793893188802,-0.0113225257680295,0.0,0.0180480774381076,-2.194232053231949e-08,4.4113355742547184e-10,7.418925895762679,7.244069064650773,3
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,6827,0.0988676005067096,122.74661640611995,122.75816692459608,-0.0115505184760818,0.0,0.0360824978299433,7.686566231278899e-08,1.1105106232479555e-09,7.774386595818832,7.222256251315491,5
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,13735,0.1994115460356958,122.74661640611995,122.76240695045946,-0.0157905443394895,0.0,0.0771407507630635,1.7607714089544005e-06,3.4871680054885037e-09,7.048221832932877,5.444166715115388,4
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,6786,0.0985515977907938,122.74661640611995,122.76616915802032,-0.0195527519003689,0.0,0.0367645724602661,1.2099439742477249e-06,1.5845681820666851e-09,7.905131327977784,7.322386987162456,3
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,13730,0.1986818508253225,122.74661640611995,122.7684060991721,-0.0217896930521299,0.0,0.0762120148454776,1.195917666532004e-06,3.692647918226703e-09,6.90222170045422,6.105562337665852,6
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,13856,0.2009689409393051,122.74661640611995,122.76996762011052,-0.0233512139905499,0.0,0.0729399607932509,2.694980259047517e-07,3.2558566527319573e-09,7.567257758653119,7.245007059062146,3
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,high_within_block_dispersion,ex_post_descriptive,10,68973,20706,0.3004359034116409,122.74661640611995,122.7750742653923,-0.0284578592723248,0.0,0.1159330799900142,2.525138316786533e-06,4.477779497137966e-09,7.096655938035438,5.418479922752597,4
