ticker,model,family,feature_count,seed,offset,suite,n_obs,smape_pct,rmse,mae,medae,diracc_pct
HYG,SHIFTWIN_FC9_O5,SHIFTWIN,9.0,,5.0,contiguous,36739,154.12211313642536,0.000506356053756471,0.00018638636916705066,9.947875600053814e-05,30.99243290326093
HYG,HAR,HAR,0.0,,,core,36739,154.39510041128028,0.0005108572789839001,0.0002029397686156376,0.0001295413257634,31.261908650443683
HYG,PM,PM,10.0,,,core,36739,154.32017239506797,0.0005072148687919679,0.0001888359140534397,0.0001036159465106,31.057760357123414
HYG,CP,CP,10.0,,,core,36739,154.36005524950562,0.0005071852851455075,0.00018938326298237768,0.0001030737409606,30.951603244596875
HYG,EWMA,EWMA,,,,external,36739,158.8749287016829,0.0006258796287084848,0.0003400569798015989,0.0002116784711550223,26.607327562741574
HYG,HARQ,HARQ,4.0,,,external,35719,155.0800405148231,0.0006564159249061707,0.00020143121815906177,0.0001193463663932,30.928383448121394
HYG,HAR_TCJ,HAR_TCJ,,,,external,11123,76.69397813717751,0.0003651400938223859,0.00019918590162171145,0.00014371096388523413,69.40298507462687
HYG,GARCH11,GARCH11,,,,external,36739,160.94701117520967,0.0006274980019185314,0.00046613379912114646,0.0004546338842246,24.998639011377865
HYG,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,154.2993451169344,0.0005068932044452677,0.0001887293452886941,0.0001040155788144,31.04142849365779
HYG,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,154.32475639191614,0.0005071179492421818,0.00018886877095651688,0.00010397746059740001,31.035984539169252
HYG,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,154.32615313712577,0.0005069397183559238,0.0001887445939251326,0.00010363366765535018,31.0495944253906
HYG,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,154.3403112256558,0.0005071617903440009,0.00018885570664726236,0.0001036932052178,31.076814197833308
HYG,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,154.37708512447782,0.0005073834429116192,0.00018994766518772648,0.0001056068418472,30.986988948772385
HYG,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,154.03708243262113,0.0005064616666215734,0.00018651552070264235,9.9663328550639e-05,31.016930698459362
HYG,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,154.30505071124142,0.0005070411171231142,0.0001888173612700252,0.0001038289650703,31.10131199303174
HYG,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,154.46798035903743,0.0005087223220686094,0.00019327385735713867,0.0001119845340435,31.082258152321845
HYG,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,154.23495840354528,0.0005071644497637971,0.000189666321974184,0.0001052910718477,31.071370243344766
HYG,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,154.15859820811283,0.0005069918957801952,0.00018774131692177886,0.0001015413078926,31.0495944253906
HYG,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,154.38581078475812,0.0005074409685497902,0.0001898750827294446,0.0001050729000075,30.978823017039574
HYG,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,154.03217028839532,0.000505748084423963,0.00018559139674230864,9.830482077021372e-05,30.962491153573957
HYG,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,154.3502040699035,0.0005072151039333172,0.00018889866435446855,0.0001034392825592,31.055038379879147
HYG,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,154.37290531531778,0.00050727655998871,0.00018854418781992247,0.0001025847452542,30.932549403886984
HYG,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,154.22965612930625,0.0005070731506124909,0.00018841797784438817,0.0001027067306929,31.044150470902064
HYG,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,154.20534652076816,0.0005068979347930409,0.0001876820316643476,0.00010128475461730003,31.01420872121509
HYG,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,154.40008801236957,0.000507603436242498,0.0001897233521311386,0.0001046293451899,30.965213130818224
HYG,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,154.05677606149354,0.0005058748090687213,0.00018562319306162766,9.832097823676848e-05,30.940715335619796
