asset,model_name,benchmark_model,loss_metric,n_obs,CP_loss,model_loss,advantage_CP_minus_model,relative_advantage
SPY,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,36739,82.59213164464732,82.2273046519209,0.36482699272642094,0.004417212456703372
SPY,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,36739,0.0003933619697453532,0.00038994435208301794,3.4176176623352574e-06,0.00868822592216448
SPY,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,36739,1.139412218942038e-06,1.1394227684449022e-06,-1.0549502864234855e-11,-9.258723654929937e-06
SPY,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,36739,0.0010674325360143554,0.0010674374775343528,-4.94151999744577e-09,-4.629351111871406e-06
TLT,CP_REPO_FRESH,CP_REPO_FRESH,SMAPE,36739,84.27828521057418,84.27828521057418,0.0,0.0
TLT,CP_REPO_FRESH,CP_REPO_FRESH,MAE,36739,0.0004528711606870878,0.0004528711606870878,0.0,0.0
TLT,CP_REPO_FRESH,CP_REPO_FRESH,MSE,36739,7.986733052336958e-07,7.986733052336958e-07,0.0,0.0
TLT,CP_REPO_FRESH,CP_REPO_FRESH,RMSE,36739,0.0008936852383438454,0.0008936852383438454,0.0,0.0
TLT,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,84.27828521057418,83.57057749660069,0.7077077139734911,0.008397272348449452
TLT,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004528711606870878,0.00044205719467829756,1.0813966008790246e-05,0.023878681063248752
TLT,PM_CAST_D,CP_REPO_FRESH,MSE,36739,7.986733052336958e-07,7.989221580417322e-07,-2.488528080363811e-10,-0.0003115827290152956
TLT,PM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0008936852383438454,0.0008938244559429621,-1.3921759911669686e-07,-0.00015577923092328498
TLT,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,36739,84.27828521057418,84.0163160050089,0.26196920556527914,0.0031083831963445137
TLT,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004528711606870878,0.0004490252174266608,3.8459432604270026e-06,0.008492356312978747
TLT,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,36739,7.986733052336958e-07,7.989092296380519e-07,-2.3592440435615676e-10,-0.00029539537982570247
TLT,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0008936852383438454,0.000893817223842801,-1.3198549895566437e-07,-0.00014768678421975116
TLT,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,36739,84.27828521057418,84.2247581933495,0.05352701722468112,0.0006351222867306894
TLT,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004528711606870878,0.00045216106554847287,7.100951386149342e-07,0.001567984893402333
TLT,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,36739,7.986733052336958e-07,8.00260981205511e-07,-1.5876759718151805e-09,-0.0019878916215318085
TLT,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0008936852383438454,0.0008945730720324142,-8.87833688568789e-07,-0.0009934523369929437
TLT,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,36739,84.27828521057418,84.03772903706798,0.2405561735062065,0.0028543078790125233
TLT,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,36739,0.0004528711606870878,0.0004492984441105298,3.572716576557991e-06,0.00788903530782912
TLT,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,36739,7.986733052336958e-07,7.986449402504384e-07,2.8364983257420242e-11,3.551512623690422e-05
TLT,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,36739,0.0008936852383438454,0.0008936693685309117,1.586981293372116e-08,1.7757720786717583e-05
POOLED,CP_REPO_FRESH,CP_REPO_FRESH,SMAPE,367468,100.87996480320403,100.87996480320403,0.0,0.0
POOLED,CP_REPO_FRESH,CP_REPO_FRESH,MAE,367468,0.0005862627334133548,0.0005862627334133548,0.0,0.0
POOLED,CP_REPO_FRESH,CP_REPO_FRESH,MSE,367468,2.1958100038128867e-06,2.1958100038128867e-06,0.0,0.0
POOLED,CP_REPO_FRESH,CP_REPO_FRESH,RMSE,367468,0.001481826576834444,0.001481826576834444,0.0,0.0
POOLED,PM_CAST_D,CP_REPO_FRESH,SMAPE,367468,100.87996480320403,100.32261193264938,0.5573528705546522,0.005524911429558213
POOLED,PM_CAST_D,CP_REPO_FRESH,MAE,367468,0.0005862627334133548,0.0005720671822412353,1.4195551172119496e-05,0.024213633859122806
POOLED,PM_CAST_D,CP_REPO_FRESH,MSE,367468,2.1958100038128867e-06,2.1979103493831472e-06,-2.1003455702605176e-09,-0.0009565242742374791
POOLED,PM_CAST_D,CP_REPO_FRESH,RMSE,367468,0.001481826576834444,0.0014825351089883664,-7.085321539223623e-07,-0.0004781478244478284
POOLED,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,367468,100.87996480320403,100.70233247193305,0.17763233127098488,0.0017608286404293347
POOLED,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,367468,0.0005862627334133548,0.0005827112058119507,3.5515276014041553e-06,0.006057911238407317
POOLED,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,367468,2.1958100038128867e-06,2.1973843027064597e-06,-1.5742988935730208e-09,-0.0007169558799893203
POOLED,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,367468,0.001481826576834444,0.001482357683795129,-5.311069606848962e-07,-0.0003584137098009639
POOLED,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,367468,100.87996480320403,100.77504105067533,0.10492375252870545,0.0010400851421131045
POOLED,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,367468,0.0005862627334133548,0.0005833473837790006,2.9153496343542733e-06,0.004972769832017883
POOLED,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,367468,2.1958100038128867e-06,2.1986292496085615e-06,-2.819245795674834e-09,-0.0012839206446729862
POOLED,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,367468,0.001481826576834444,0.0014827775455571754,-9.509687227313678e-07,-0.0006417543979828444
POOLED,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,367468,100.87996480320403,100.68055816169458,0.19940664150945508,0.0019766723937548573
POOLED,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,367468,0.0005862627334133548,0.0005815794324308581,4.683300982496748e-06,0.00798839959556956
POOLED,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,367468,2.1958100038128867e-06,2.1961842776933213e-06,-3.7427388043461776e-10,-0.00017044911890587737
POOLED,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,367468,0.001481826576834444,0.0014819528594706788,-1.2628263623476119e-07,-8.522092814972506e-05
